Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
2021-04-13;10:11:55;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.9275;-0.7916905;-6.758773;20566.91;-79.11346;809.108;749.70;101.266;2694;1659;24.99;26.22;26.59;24.99;1499.4;1.4;34.6;7;68.63;0.8506205;12.51304;67.97874;5.256763;266.8764;393.96;21455.1;;;;450;;;;;;;;;;;
2021-04-13;10:12:55;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7402;-0.7916905;-6.727332;20548.78;-79.11346;784.2745;749.62;101.264;2696;1650;25.00;26.24;26.48;24.98;1499.0;1.6;34.3;7;68.48;0.8267215;12.6033;65.59564;5.236301;262.8195;393.80;21412.2;;;;451;;;;;;;;;;;
2021-04-13;10:13:16;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7321;-0.7916905;-6.704906;20560.52;-79.11346;759.2462;749.72;101.270;2696;1662;25.01;26.25;26.44;25.08;1498.6;0.9;34.1;7;68.39;0.8028533;12.62539;63.5904;5.225429;259.1723;393.79;21401.3;;;;451;491;;;0.0815;51.28;;;;;;0.840
2021-04-13;10:16:31;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;599.3412;-0.7449816;;20614.35;-70.86115;;749.68;101.264;2699;1656;24.99;26.23;26.64;24.99;1499.4;1.4;34.2;7;;;;;;;;;;;;450;;;;;;;;;;;
2021-04-13;10:20:31;MP_005;0001;8;AFF1FF312FF---1FF-------------;;599.6461;-0.7449816;-9.642517;20570.36;-70.86115;683.4388;749.62;101.270;2703;1681;24.99;26.23;26.54;24.97;1499.2;1.7;34.5;7;68.22;0.7221966;12.66452;57.0252;7.910554;364.9046;590.75;21324.7;;;;448;;;;;;;;;;;
2021-04-13;10:21:02;MP_005;0001;8;AFF1FF312FF---1FF-------------;;599.6516;-0.7449816;-9.607963;20576.98;-70.86115;690.2129;749.62;101.270;2704;1701;25.03;26.25;26.63;25.08;1498.6;1.7;34.1;7;68.12;0.7286921;12.69034;57.42102;7.874345;367.3282;590.74;21337.7;;;;448;494;;;0.0931;58.61;;;;;;0.840
2021-04-13;10:24:17;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;799.0468;-0.8581573;;20607.44;-57.14304;;749.57;101.270;2708;1630;24.98;26.22;26.46;24.97;1499.0;1.6;34.3;7;;;;;;;;;;;;446;;;;;;;;;;;
2021-04-13;10:28:17;MP_005;0001;8;AFF1FF312FF---1FF-------------;;799.1244;-0.8581573;-11.72789;20573.46;-57.14304;646.6639;749.67;101.262;2712;1655;24.99;26.24;26.52;24.98;1499.4;1.6;34.3;7;68.06;0.6738669;12.72873;52.94064;9.65471;491.0581;788.25;21277.3;;;;446;;;;;;;;;;;
2021-04-13;10:28:48;MP_005;0001;8;AFF1FF312FF---1FF-------------;;799.3976;-0.8581573;-11.71842;20558.12;-57.14304;656.643;749.51;101.260;2710;1674;25.03;26.23;26.48;25.08;1499.6;1.7;34.1;7;67.89;0.6832721;12.7327;53.66278;9.636133;495.6178;788.50;21267.7;;;;446;499;;;0.1062;66.90;;;;;;0.840
2021-04-13;10:32:04;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;998.9247;-0.8180519;;20585.08;-44.25133;;749.59;101.250;2715;1710;25.00;26.25;26.66;25.01;1499.0;1.7;34.2;7;;;;;;;;;;;;446;;;;;;;;;;;
2021-04-13;10:36:04;MP_005;0001;8;AFF1FF312FF---1FF-------------;;998.902;-0.8180519;-12.9352;20579.96;-44.25133;573.6518;749.66;101.254;2718;1679;25.00;26.26;26.67;24.97;1499.4;1.4;34.1;7;67.79;0.5915611;12.87137;45.95945;10.77093;605.2044;986.78;21197.9;;;;446;;;;;;;;;;;
2021-04-13;10:36:35;MP_005;0001;8;AFF1FF312FF---1FF-------------;;999.6965;-0.8180519;-12.85797;20556.42;-44.25133;569.7699;749.80;101.250;2719;1671;25.01;26.26;26.69;25.07;1499.6;1.7;34.1;7;67.66;0.5879443;12.89126;45.60797;10.7037;605.5714;987.71;21179.8;;;;446;499;;;0.1062;66.90;;;;;;0.840
2021-04-13;10:39:50;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;1199.015;-0.8691973;;20587.22;-37.64433;;749.77;101.250;2722;1709;24.99;26.27;26.48;24.97;1499.8;1.6;34.2;7;;;;;;;;;;;;446;;;;;;;;;;;
2021-04-13;10:43:50;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1199.295;-0.8691973;-13.89484;20584.21;-37.64433;488.8446;749.64;101.250;2725;1714;24.99;26.27;26.44;24.98;1499.8;1.4;34.5;7;67.55;0.5039886;12.96815;38.86358;11.60788;701.2323;1186.27;21110.7;;;;446;;;;;;;;;;;
2021-04-13;10:44:21;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1199.027;-0.8691973;-13.79204;20546.78;-37.64433;490.1479;749.72;101.260;2726;1723;25.01;26.26;26.52;25.07;1498.6;0.9;34.7;7;67.39;0.5052797;12.97639;38.9384;11.51136;705.7956;1186.13;21092.8;;;;446;499;;;0.1062;66.85;;;;;;0.840
2021-04-13;10:47:36;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;1398.878;-0.8620538;;20556.91;-27.06121;;749.70;101.252;2728;1714;24.99;26.28;26.58;24.99;1499.2;1.4;34.5;7;;;;;;;;;;;;446;;;;;;;;;;;
2021-04-13;10:51:36;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1398.687;-0.8620538;-13.98731;20545.95;-27.06121;442.1058;749.65;101.256;2731;1743;24.99;26.28;26.64;24.98;1499.2;1.7;34.3;7;67.22;0.4490757;13.08343;34.32401;11.67695;832.2203;1385.56;21015.1;;;;446;;;;;;;;;;;
2021-04-13;10:52:07;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1398.724;-0.8620538;-13.78967;20554.51;-27.06121;423.5373;749.64;101.250;2731;1727;25.03;26.28;26.56;25.08;1499.6;1.7;34.1;7;67.06;0.4312977;13.09588;32.93386;11.51624;817.689;1385.69;21011.4;;;;446;499;;;0.1062;66.90;;;;;;0.840
2021-04-13;10:55:22;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;1597.975;-0.6996176;;20558;-21.9498;;749.62;101.252;2734;1748;24.99;26.31;26.71;24.98;1499.0;1.7;34.7;7;;;;;;;;;;;;446;;;;;;;;;;;
2021-04-13;10:59:22;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1597.823;-0.6996176;-14.12197;20575.81;-21.9498;390.3683;749.70;101.262;2737;1764;24.98;26.28;26.58;24.97;1499.4;1.6;34.3;7;67.19;0.3946778;13.10869;30.1081;11.95312;939.2659;1584.40;20988.1;;;;446;;;;;;;;;;;
2021-04-13;10:59:53;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1598.096;-0.6996176;-14.11534;20558.04;-21.9498;386.8941;749.57;101.270;2737;1781;25.01;26.31;26.64;25.07;1498.6;0.9;34.1;7;67.00;0.3912735;13.1987;29.64484;11.94989;930.0104;1584.74;20968.0;;;;446;499;;;0.1062;66.85;;;;;;0.840
2021-04-13;11:03:08;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;1797.388;-0.6441095;;20574.28;-14.2551;;749.73;101.264;2740;1784;24.99;26.32;26.50;24.97;1499.0;1.6;34.6;7;;;;;;;;;;;;446;;;;;;;;;;;
2021-04-13;11:07:08;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1798.045;-0.6441095;-13.57771;20563.88;-14.2551;351.0506;749.57;101.274;2742;1759;24.99;26.30;26.59;24.98;1499.0;1.6;34.2;7;66.96;0.3495925;13.21728;26.44965;11.49417;1077.671;1785.11;20929.2;;;;444;;;;;;;;;;;
2021-04-13;11:07:39;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1797.763;-0.6441095;-13.52186;20553.75;-14.2551;345.7698;749.85;101.270;2742;1745;25.01;26.28;26.52;25.05;1499.6;1.7;34.1;7;66.83;0.3446651;13.18912;26.13252;11.45533;1071.672;1784.89;20913.1;;;;443;497;;;0.1087;68.43;;;;;;0.840
2021-04-13;11:10:54;ZPi005;0000;8;AFF1FF312FF---1FF-------------;;1997.353;-0.5467451;;20577.9;-11.10844;;749.73;101.270;2745;1749;25.00;26.31;26.73;24.99;1499.4;1.6;34.5;7;;;;;;;;;;;;444;;;;;;;;;;;
2021-04-13;11:14:54;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1998.229;-0.5467451;-13.59947;20558.86;-11.10844;309.7541;749.85;101.276;2747;1751;25.00;26.32;26.69;24.98;1499.0;1.2;34.3;7;66.79;0.3071631;13.30644;23.08379;11.62476;1166.861;1985.18;20879.7;;;;442;;;;;;;;;;;
2021-04-13;11:15:25;MP_005;0001;8;AFF1FF312FF---1FF-------------;;1997.975;-0.5467451;-13.49942;20569.5;-11.10844;301.7441;749.57;101.280;2749;1766;25.03;26.31;26.71;25.08;1499.6;0.9;34.1;7;66.68;0.2993818;13.28106;22.542;11.54179;1153.859;1985.12;20884.0;;;;442;495;;;0.1071;67.44;;;;;;0.840
2021-04-13;11:22:09;ZPi005;0000;8;AFF1FF312FF---1FF-------------;ligth Curve;399.6024;-0.5916734;;20570.57;-67.87898;;749.70;101.280;2752;1776;24.99;26.27;26.57;24.98;1499.4;1.6;34.2;7;;;;;;;;;;;;438;;;;;;;;;;;
2021-04-13;11:28:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.8423;-0.5916734;-6.794027;20589.49;-67.87898;769.924;749.58;101.274;2756;1771;24.99;26.21;26.52;24.97;1499.6;1.4;34.1;7;68.55;0.8021851;12.5192;64.07641;5.495648;253.5237;393.64;21427.3;;;;437;;;;;;;;;;;
2021-04-13;11:29:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5485;-0.5916734;-6.856179;20566.11;-67.87898;787.3912;749.66;101.278;2755;1773;24.99;26.19;26.60;24.97;1499.2;1.6;34.3;7;68.56;0.818996;12.48472;65.59989;5.548211;255.0313;393.28;21421.4;;;;438;;;;;;;;;;;
2021-04-13;11:30:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5499;-0.5916734;-6.92878;20569.38;-67.87898;791.2639;749.63;101.270;2756;1773;25.00;26.21;26.72;24.98;1499.2;1.4;34.2;7;68.54;0.8226818;12.51937;65.71269;5.614646;253.6065;393.21;21428.5;;;;438;;;;;;;;;;;
2021-04-13;11:31:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.6834;-0.5916734;-6.88697;20550.19;-67.87898;792.2887;749.73;101.280;2758;1784;24.99;26.21;26.73;24.98;1499.0;1.7;34.3;7;68.50;0.823751;12.52794;65.75311;5.575642;254.7717;393.39;21410.4;;;;438;;;;;;;;;;;
2021-04-13;11:32:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7189;-0.5916734;-6.87575;20552.95;-67.87898;789.0516;749.72;101.270;2758;1767;24.99;26.20;26.58;24.98;1498.8;1.4;34.5;7;68.52;0.8206449;12.50572;65.62157;5.56627;254.7867;393.43;21409.9;;;;438;;;;;;;;;;;
2021-04-13;11:32:12;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.3642;-0.5916734;-6.86455;20575.39;-67.87898;780.5838;749.75;101.280;2758;1761;25.03;26.20;26.55;25.08;1498.6;0.9;34.1;7;68.35;0.8125629;12.51661;64.91875;5.559435;253.1909;393.09;21408.8;;;;438;479;;;0.0856;53.88;;;;;;0.840
2021-04-13;11:33:23;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.4597;-0.5916734;-6.709682;20542.94;-67.87898;724.2665;749.63;101.282;2758;1773;24.98;25.72;26.51;24.85;998.5;1.0;34.6;7;68.33;0.7584553;11.62109;65.2654;5.434499;257.5442;393.34;21335.1;;;;421;;;;;;;;;;;
2021-04-13;11:34:23;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5948;-0.5916734;-6.630421;20587.13;-67.87898;678.6064;749.71;101.268;2759;1779;24.99;25.74;26.56;24.86;998.5;1.2;34.2;7;68.25;0.7148057;11.65292;61.34135;5.377796;250.9329;393.56;21333.6;;;;421;;;;;;;;;;;
2021-04-13;11:35:23;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7221;-0.5916734;-6.58141;20554.76;-67.87898;671.9479;749.71;101.266;2759;1778;24.99;25.74;26.69;24.89;998.9;1.0;34.5;7;68.13;0.7084064;11.70609;60.51604;5.334299;250.3424;393.73;21294.6;;;;421;;;;;;;;;;;
2021-04-13;11:35:24;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5806;-0.5916734;-6.579918;20559.12;-67.87898;673.1857;749.72;101.260;2758;1771;25.01;25.74;26.71;25.00;1000.1;1.7;34.1;7;68.05;0.7096044;11.70382;60.63016;5.332569;250.5582;393.64;21298.6;;;;421;485;;;0.1320;55.43;;;;;;0.840
2021-04-13;11:36:35;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.507;-0.5916734;-6.308358;20558.04;-67.87898;621.2408;749.71;101.264;2759;1767;24.98;25.52;26.64;24.85;749.4;1.0;34.3;7;68.02;0.6598209;11.30706;58.35479;5.097502;251.8247;393.79;21247.2;;;;413;;;;;;;;;;;
2021-04-13;11:37:35;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.6851;-0.5916734;-6.234981;20560.2;-67.87898;603.9473;749.70;101.268;2759;1772;24.99;25.54;26.51;24.86;749.6;0.9;34.1;7;67.92;0.6432438;11.35908;56.62815;5.03503;249.633;394.04;21232.0;;;;413;;;;;;;;;;;
2021-04-13;11:38:35;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.73;-0.5916734;-6.161851;20565.43;-67.87898;594.4483;749.68;101.270;2760;1761;24.99;25.54;26.51;24.85;749.0;1.2;34.6;7;67.93;0.6341285;11.36266;55.80808;4.96987;249.5324;394.16;21227.8;;;;413;;;;;;;;;;;
2021-04-13;11:38:36;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7847;-0.5916734;-6.163981;20573.83;-67.87898;586.1879;749.70;101.260;2759;1782;25.01;25.55;26.50;24.94;749.8;0.9;34.1;7;67.80;0.6262271;11.40669;54.9;4.975056;247.1385;394.21;21218.8;;;;413;496;;;0.1673;52.70;;;;;;0.840
2021-04-13;11:39:47;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.4629;-0.5916734;-5.771543;20564.24;-67.87898;549.7513;749.69;101.272;2760;1753;24.98;25.30;26.57;24.82;498.9;1.0;34.3;7;67.81;0.5913109;10.94715;54.01503;4.620949;255.2796;394.28;21181.9;;;;417;;;;;;;;;;;
2021-04-13;11:40:47;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.4944;-0.5916734;-5.766618;20576.42;-67.87898;526.7252;749.68;101.274;2761;1747;25.00;25.33;26.61;24.84;499.3;1.2;34.7;7;67.72;0.5692557;11.00749;51.7153;4.624976;249.2805;394.32;21171.0;;;;417;;;;;;;;;;;
2021-04-13;11:41:47;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5944;-0.5916734;-5.646817;20563.7;-67.87898;506.7959;749.69;101.278;2761;1707;25.00;25.34;26.56;24.86;498.9;1.2;34.6;7;67.61;0.5501615;11.06438;49.72367;4.520151;247.1886;394.54;21138.4;;;;417;;;;;;;;;;;
2021-04-13;11:41:48;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.6984;-0.5916734;-5.636882;20568.9;-67.87898;510.4597;749.67;101.290;2760;1710;25.03;25.35;26.55;24.96;498.5;1.7;34.1;7;67.56;0.5536689;11.05219;50.09588;4.5093;248.6799;394.65;21158.7;;;;418;546;;;0.2344;49.09;;;;;;0.840
2021-04-13;11:42:59;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.4625;-0.5916734;-4.711376;20565.19;-67.87898;488.5849;749.68;101.272;2762;1720;24.99;25.11;26.45;24.82;248.5;0.9;34.7;7;67.60;0.5327145;10.63874;50.07307;3.649971;276.0584;395.34;21121.7;;;;456;;;;;;;;;;;
2021-04-13;11:43:59;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.6604;-0.5916734;-4.877848;20554.54;-67.87898;471.8084;749.60;101.280;2762;1714;24.99;25.10;26.54;24.84;248.9;1.0;35.0;7;67.51;0.5165856;10.65192;48.49695;3.811913;267.2511;395.37;21094.2;;;;481;;;;;;;;;;;
2021-04-13;11:44:59;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5816;-0.5916734;-4.827036;20574.85;-67.87898;438.8533;749.68;101.280;2762;1689;25.00;25.12;26.69;24.85;248.9;1.0;35.7;7;67.43;0.4850821;10.69569;45.35306;3.777158;259.9572;395.35;21081.6;;;;489;;;;;;;;;;;
2021-04-13;11:45:00;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.468;-0.5916734;-4.834353;20564.07;-67.87898;446.9361;749.67;101.280;2764;1703;25.04;25.12;26.71;24.97;249.3;0.9;35.8;7;67.27;0.4928199;10.69439;46.0821;3.780977;261.7702;395.25;21088.9;;;;489;800;;;0.3888;40.70;;;;;;0.840
2021-04-13;11:46:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.8389;-0.5916734;-2.899019;20575.43;-67.87898;411.7466;749.67;101.272;2763;1739;25.00;25.00;26.62;24.86;98.9;1.2;35.7;7;67.34;0.459118;10.49284;43.75538;1.979671;321.0695;397.53;21055.1;;;;469;;;;;;;;;;;
2021-04-13;11:47:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.6169;-0.5916734;-3.142103;20577.83;-67.87898;402.1346;749.67;101.270;2763;1759;25.00;25.01;26.48;24.86;98.7;1.0;35.6;7;67.32;0.4499137;10.52524;42.74617;2.211331;310.5557;397.07;21047.8;;;;489;;;;;;;;;;;
2021-04-13;11:48:11;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.651;-0.5916734;-3.186758;20576.23;-67.87898;379.5409;749.75;101.274;2763;1738;25.00;25.02;26.50;24.86;98.9;0.9;35.7;7;67.25;0.4283203;10.55478;40.58068;2.262009;304.3256;397.06;21023.7;;;;501;;;;;;;;;;;
2021-04-13;11:48:12;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5935;-0.5916734;-3.212128;20538.63;-67.87898;364.3495;749.62;101.270;2763;1747;25.03;25.00;26.50;24.97;99.1;0.9;35.8;7;66.97;0.4136868;10.56438;39.15865;2.291201;299.9554;396.98;20979.7;;;;501;1013;;;0.5054;21.04;;;;;;0.840
2021-04-13;11:49:23;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7383;-0.5916734;-1.982087;20570.56;-67.87898;347.2519;749.65;101.284;2764;1754;25.00;24.98;26.59;24.89;48.5;0.9;35.2;7;67.13;0.3973444;10.52329;37.75858;1.144631;344.9562;398.35;20985.7;;;;489;;;;;;;;;;;
2021-04-13;11:50:23;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.4309;-0.5916734;-1.950257;20557.13;-67.87898;341.7607;749.65;101.280;2764;1735;25.00;24.99;26.62;24.89;48.5;0.9;35.4;7;67.07;0.3920782;10.56217;37.121;1.117001;345.0088;398.07;20966.8;;;;497;;;;;;;;;;;
2021-04-13;11:51:23;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.4853;-0.5916734;-2.000669;20571.31;-67.87898;301.3255;749.68;101.278;2764;1735;25.00;24.99;26.57;24.91;48.3;0.9;35.6;7;66.98;0.3533793;10.58352;33.38957;1.17969;336.8925;398.08;20940.5;;;;505;;;;;;;;;;;
2021-04-13;11:51:24;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.5846;-0.5916734;-2.009516;20557.95;-67.87898;298.3695;749.64;101.280;2764;1754;25.01;24.98;26.58;24.99;48.1;0.9;35.2;7;66.90;0.3505327;10.5784;33.13665;1.189029;336.1227;398.16;20933.0;;;;505;1129;;;0.5527;11.15;;;;;;0.840
2021-04-13;11:52:35;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7935;-0.5916734;-1.31655;20567.31;-67.87898;271.8893;749.74;101.284;2765;1747;24.99;24.99;26.47;24.89;23.6;0.9;35.7;7;66.90;0.3252209;10.61565;30.63597;0.5495489;364.7607;399.07;20907.1;;;;497;;;;;;;;;;;
2021-04-13;11:53:35;MP_005;0001;8;AFF1FF312FF---1FF-------------;;399.7007;-0.5916734;-1.201348;20565.42;-67.87898;249.2633;749.69;101.284;2766;1739;24.99;24.98;26.57;24.90;23.2;0.7;35.8;7;66.81;0.3035349;10.63465;28.54206;0.4501928;368.1212;399.09;20882.6;;;;501;;;;;;;;;;;
