Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa;Fo;Fm;Fv/Fm;F;Fm';Fo';Fo'calc;Yield;ETR;qP;qL;qN;NPQ;Y(NPQ);ETR-Fac
2021-04-19;11:09:29;MP_005;0001;8;AFF1FF112FF---1FF-------------;;998.2276;-0.9174745;-10.66183;20557.85;39.7464;515.7062;749.67;100.570;2754;1716;24.99;25.94;26.85;24.98;1499.2;1.6;39.2;7;66.82;0.4555991;12.59843;36.16315;8.680967;598.4111;988.48;21033.8;;;;385;;;;;;;;;;;
2021-04-19;11:10:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;998.6638;-0.9174745;-10.56236;20574.57;39.7464;510.8839;750.11;100.570;2754;1710;25.01;25.92;26.85;25.08;1499.6;1.7;39.2;7;66.77;0.4512527;12.55298;35.94785;8.597159;600.3493;989.00;21040.2;;;;385;422;;;0.0877;55.22;;;;;;0.840
2021-04-19;11:13:15;ZPi005;0000;8;AFF1FF112FF---1FF-------------;;1200.152;-0.941691;;20564.35;50.02817;;749.69;100.572;2756;1764;24.99;25.91;26.75;24.97;1498.8;1.2;39.3;7;;;;;;;;;;;;385;;;;;;;;;;;
2021-04-19;11:17:15;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1197.555;-0.941691;-11.79298;20558.44;50.02817;493.9316;749.64;100.570;2756;1743;24.99;25.94;26.69;24.97;1499.6;1.7;39.8;7;66.74;0.4248826;12.63052;33.63937;9.66398;719.7621;1186.70;21002.3;;;;386;;;;;;;;;;;
2021-04-19;11:17:46;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1197.379;-0.941691;-11.77984;20559.05;50.02817;494.3546;749.80;100.570;2756;1725;25.01;25.90;26.72;25.08;1499.6;0.9;39.2;7;66.63;0.4253767;12.56574;33.85209;9.653343;722.9598;1186.53;20996.4;;;;385;426;;;0.0962;60.62;;;;;;0.840
2021-04-19;11:21:01;ZPi005;0000;8;AFF1FF112FF---1FF-------------;;1398.214;-1.019044;;20571.38;51.44542;;749.64;100.566;2755;1738;24.99;25.94;26.77;24.99;1499.0;1.7;39.2;7;;;;;;;;;;;;386;;;;;;;;;;;
2021-04-19;11:25:01;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1396.639;-1.019044;-12.5264;20560.41;51.44542;476.6749;749.61;100.564;2756;1762;24.99;25.94;26.93;24.98;1499.0;1.6;39.8;7;66.67;0.4069849;12.64969;32.17351;10.21877;867.4272;1385.13;20985.6;;;;386;;;;;;;;;;;
2021-04-19;11:25:32;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1396.168;-1.019044;-12.52127;20572.47;51.44542;477.0865;749.75;100.570;2755;1755;25.03;25.95;26.91;25.10;1499.6;1.7;39.2;7;66.57;0.4074601;12.66177;32.18034;10.21552;867.2022;1384.66;20997.2;;;;386;426;;;0.0939;59.14;;;;;;0.840
2021-04-19;11:28:47;ZPi005;0000;8;AFF1FF112FF---1FF-------------;;1596.416;-0.8801312;;20562.53;61.29241;;749.68;100.566;2756;1757;24.98;25.92;26.81;24.98;1499.4;1.9;40.4;7;;;;;;;;;;;;386;;;;;;;;;;;
2021-04-19;11:32:47;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1593.868;-0.8801312;-13.56511;20559.02;61.29241;480.137;749.70;100.568;2756;1754;24.99;25.94;26.69;24.97;1499.6;1.4;40.4;7;66.64;0.400921;12.66272;31.66152;11.2535;1001.204;1581.18;20977.9;;;;386;;;;;;;;;;;
2021-04-19;11:33:18;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1593.675;-0.8801312;-13.49025;20553.49;61.29241;470.4805;749.72;100.560;2756;1744;25.01;25.93;26.71;25.05;1499.6;0.9;40.3;7;66.51;0.3916826;12.66763;30.91996;11.19831;990.7316;1581.13;20962.9;;;;386;427;;;0.0960;60.48;;;;;;0.840
2021-04-19;11:36:33;ZPi005;0000;8;AFF1FF112FF---1FF-------------;;1793.168;-0.9979973;;20569.37;65.07727;;749.60;100.568;2757;1763;24.99;25.94;26.76;24.97;1499.0;1.6;40.3;7;;;;;;;;;;;;386;;;;;;;;;;;
2021-04-19;11:40:33;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1790.863;-0.9979973;-13.58933;20554.93;65.07727;474.4432;749.70;100.568;2757;1775;24.99;25.93;26.84;24.98;1499.0;1.4;40.4;7;66.60;0.3918398;12.66366;30.94207;11.1028;1189.193;1778.27;20964.3;;;;386;;;;;;;;;;;
2021-04-19;11:41:04;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1790.756;-0.9979973;-13.54471;20557.82;65.07727;469.3869;749.70;100.570;2756;1770;25.03;25.95;26.77;25.08;1498.6;1.7;40.3;7;66.47;0.3870012;12.69187;30.49206;11.06958;1182.64;1778.28;20967.7;;;;386;426;;;0.0939;59.10;;;;;;0.840
2021-04-19;11:44:19;ZPi005;0000;8;AFF1FF112FF---1FF-------------;;1987.492;-0.7739301;;20558.89;70.78018;;749.65;100.560;2758;1752;25.00;25.94;26.80;24.97;1499.4;1.6;40.4;7;;;;;;;;;;;;386;;;;;;;;;;;
2021-04-19;11:48:19;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1988.344;-0.7739301;-14.31302;20561.41;70.78018;459.0131;749.61;100.562;2758;1751;25.00;25.94;26.72;24.97;1499.2;1.0;40.3;7;66.54;0.3715646;12.69366;29.27165;11.95258;1305.329;1974.81;20949.6;;;;386;;;;;;;;;;;
2021-04-19;11:48:50;MP_005;0001;8;AFF1FF112FF---1FF-------------;;1988.309;-0.7739301;-14.15674;20566.46;70.78018;458.5436;749.83;100.560;2758;1765;25.01;25.93;26.72;25.07;1499.6;1.7;40.3;7;66.50;0.3712238;12.67387;29.29049;11.81037;1313.345;1974.87;20956.8;;;;386;429;;;0.1002;63.13;;;;;;0.840
2021-04-19;11:55:34;ZPi005;0000;8;AFF1FF112FF---1FF-------------;ligth Curve;399.3295;-0.5711665;;20574.12;8.124951;;749.68;100.562;2758;1770;25.00;25.98;26.90;25.00;1499.4;1.6;40.5;7;;;;;;;;;;;;381;;;;;;;;;;;
2021-04-19;12:01:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.573;-0.5711665;-4.394977;20574.84;8.124951;474.5144;749.63;100.568;2759;1783;24.99;25.95;26.77;25.00;1499.2;1.6;40.5;7;66.86;0.4464197;12.62379;35.36336;3.4064;239.2287;395.75;21041.2;;;;379;;;;;;;;;;;
2021-04-19;12:02:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4907;-0.5711665;-4.4764;20576.18;8.124951;479.3094;749.70;100.564;2759;1772;25.00;25.95;26.70;24.97;1499.0;1.4;40.5;7;66.85;0.45105;12.62549;35.72535;3.481245;237.3389;395.59;21047.4;;;;378;;;;;;;;;;;
2021-04-19;12:03:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4681;-0.5711665;-4.538651;20563.23;8.124951;497.9038;749.70;100.570;2758;1777;24.99;25.95;26.76;24.98;1499.4;1.6;40.4;7;66.91;0.4688524;12.60456;37.19706;3.532579;241.0898;395.50;21053.0;;;;380;;;;;;;;;;;
2021-04-19;12:04:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3388;-0.5711665;-4.630398;20555.26;8.124951;514.7389;749.69;100.566;2759;1762;24.99;25.96;26.85;24.99;1498.8;1.6;40.7;7;66.92;0.4849693;12.61633;38.4398;3.612263;242.408;395.28;21061.9;;;;378;;;;;;;;;;;
2021-04-19;12:05:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4093;-0.5711665;-4.647334;20548.96;8.124951;518.7411;749.58;100.564;2758;1785;24.99;25.95;26.91;24.99;1499.2;1.9;40.6;7;66.93;0.4887245;12.5999;38.78796;3.626039;243.223;395.33;21059.6;;;;380;;;;;;;;;;;
2021-04-19;12:05:37;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5069;-0.5711665;-4.646374;20552.71;8.124951;518.3104;749.70;100.570;2758;1770;25.01;25.93;26.90;25.10;1498.6;0.9;40.8;7;66.81;0.4883873;12.57167;38.84824;3.625843;243.5505;395.42;21053.5;;;;378;406;;;0.0690;43.41;;;;;;0.840
2021-04-19;12:06:48;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5699;-0.5711665;-4.605709;20573.96;8.124951;465.448;749.57;100.562;2758;1755;24.97;25.55;26.80;24.86;998.7;1.0;40.5;7;66.89;0.4377005;11.82969;37.00015;3.607094;237.6109;395.54;21031.3;;;;369;;;;;;;;;;;
2021-04-19;12:07:48;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4176;-0.5711665;-4.651411;20559.98;8.124951;465.5946;749.63;100.560;2759;1756;24.98;25.57;26.74;24.88;998.5;1.0;40.7;7;66.80;0.4378712;11.88899;36.82999;3.650254;234.8801;395.34;21017.5;;;;369;;;;;;;;;;;
2021-04-19;12:08:48;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.3957;-0.5711665;-4.639463;20567.88;8.124951;462.1659;749.73;100.560;2759;1792;24.98;25.56;26.76;24.88;999.1;1.2;40.8;7;66.83;0.4346489;11.85902;36.65132;3.640841;234.5351;395.33;21021.9;;;;369;;;;;;;;;;;
2021-04-19;12:08:49;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.447;-0.5711665;-4.626031;20565.22;8.124951;459.4006;749.70;100.570;2759;1806;25.01;25.55;26.79;24.99;998.1;0.9;40.3;7;66.71;0.4319803;11.83731;36.49312;3.629092;234.447;395.40;21021.3;;;;369;413;;;0.1065;44.66;;;;;;0.840
2021-04-19;12:10:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5515;-0.5711665;-4.568134;20558.69;8.124951;455.3247;749.70;100.550;2758;1792;24.99;25.39;26.85;24.84;749.4;1.0;40.4;7;66.75;0.4280719;11.54474;37.07938;3.576313;239.3748;395.55;21005.9;;;;361;;;;;;;;;;;
2021-04-19;12:11:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4436;-0.5711665;-4.530493;20567.66;8.124951;459.2;749.70;100.556;2759;1784;24.99;25.41;26.89;24.87;749.2;0.9;40.5;7;66.79;0.4317871;11.5673;37.32825;3.5396;241.8095;395.48;21018.7;;;;361;;;;;;;;;;;
2021-04-19;12:12:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.469;-0.5711665;-4.529184;20559.37;8.124951;439.5026;749.57;100.558;2759;1789;24.99;25.41;26.73;24.87;749.2;1.2;40.7;7;66.68;0.4128484;11.59534;35.60468;3.545207;234.4817;395.51;20990.8;;;;361;;;;;;;;;;;
2021-04-19;12:12:01;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6512;-0.5711665;-4.510293;20567.44;8.124951;442.9385;749.75;100.560;2759;1786;25.03;25.39;26.71;24.97;749.8;0.9;40.3;7;66.57;0.4162417;11.54802;36.04443;3.526993;237.3317;395.68;20999.3;;;;362;418;;;0.1340;42.19;;;;;;0.840
2021-04-19;12:13:12;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4802;-0.5711665;-4.311238;20562.18;8.124951;410.357;749.58;100.560;2758;1775;24.98;25.20;26.62;24.81;499.3;1.4;40.9;7;66.65;0.3849497;11.20909;34.34263;3.351996;237.9368;395.74;20964.4;;;;357;;;;;;;;;;;
2021-04-19;12:14:12;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4355;-0.5711665;-4.337203;20563.93;8.124951;403.1669;749.59;100.562;2758;1775;24.99;25.22;26.71;24.82;499.5;1.0;40.7;7;66.61;0.3780743;11.24517;33.62104;3.379145;233.3615;395.67;20959.0;;;;361;;;;;;;;;;;
2021-04-19;12:15:12;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4956;-0.5711665;-4.290714;20558.02;8.124951;403.7351;749.72;100.564;2758;1775;24.98;25.23;26.79;24.84;498.7;1.2;40.5;7;66.60;0.3786794;11.26857;33.60491;3.335888;235.3707;395.78;20953.6;;;;361;;;;;;;;;;;
2021-04-19;12:15:13;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5859;-0.5711665;-4.296495;20581.59;8.124951;397.7601;749.33;100.560;2758;1772;25.01;25.23;26.79;24.91;498.5;0.9;40.8;7;66.51;0.3727708;11.27487;33.06208;3.341815;232.6534;395.86;20961.1;;;;361;443;;;0.1851;38.76;;;;;;0.840
2021-04-19;12:16:24;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.4628;-0.5711665;-3.477346;20570.88;8.124951;368.6108;749.73;100.562;2758;1771;24.99;25.05;26.69;24.81;249.1;1.0;40.7;7;66.50;0.3450575;10.94543;31.52525;2.586738;262.9239;396.56;20931.4;;;;397;;;;;;;;;;;
2021-04-19;12:17:24;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5765;-0.5711665;-3.665143;20562.93;8.124951;367.5706;749.63;100.558;2758;1792;24.99;25.06;26.62;24.81;248.7;0.9;40.6;7;66.46;0.3440132;10.98062;31.32912;2.762791;253.3466;396.48;20922.4;;;;421;;;;;;;;;;;
2021-04-19;12:18:24;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6664;-0.5711665;-3.766834;20554.25;8.124951;363.0113;749.59;100.560;2757;1786;24.98;25.07;26.65;24.84;248.9;1.0;40.7;7;66.46;0.3396238;11.00566;30.85901;2.859637;246.3903;396.47;20909.1;;;;429;;;;;;;;;;;
2021-04-19;12:18:25;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5369;-0.5711665;-3.752302;20575.61;8.124951;350.9603;749.75;100.560;2758;1798;25.03;25.08;26.66;24.96;248.3;0.9;40.3;7;66.26;0.3281599;11.02411;29.76746;2.851237;241.4747;396.38;20903.4;;;;430;627;;;0.3142;32.76;;;;;;0.840
2021-04-19;12:19:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5649;-0.5711665;-2.147187;20566.14;8.124951;336.8193;749.69;100.558;2757;1781;24.98;24.96;26.77;24.84;98.9;0.9;40.4;7;66.41;0.3145975;10.81185;29.09747;1.351704;319.4696;397.99;20894.8;;;;429;;;;;;;;;;;
2021-04-19;12:20:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5792;-0.5711665;-2.480007;20551.85;8.124951;337.2487;749.61;100.564;2757;1735;25.00;24.97;26.78;24.86;99.1;1.0;40.2;7;66.32;0.3149711;10.84269;29.04917;1.66336;302.4236;397.67;20881.0;;;;453;;;;;;;;;;;
2021-04-19;12:21:36;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5004;-0.5711665;-2.576763;20563.21;8.124951;307.3748;749.64;100.562;2757;1761;24.99;24.98;26.69;24.86;98.7;1.0;40.4;7;66.29;0.2863883;10.88054;26.32115;1.765517;287.0467;397.49;20862.5;;;;465;;;;;;;;;;;
2021-04-19;12:21:37;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.661;-0.5711665;-2.583035;20547.96;8.124951;299.9304;749.75;100.560;2757;1765;25.03;25.00;26.66;24.97;98.1;0.9;40.3;7;66.04;0.2792946;10.94131;25.52661;1.774439;283.3752;397.63;20833.8;;;;465;805;;;0.4224;17.40;;;;;;0.840
2021-04-19;12:22:48;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6166;-0.5711665;-1.693472;20553.68;8.124951;304.0855;749.74;100.554;2757;1778;24.98;24.97;26.61;24.87;48.7;0.9;40.4;7;66.27;0.2832742;10.87156;26.05644;0.9389176;336.0525;398.49;20849.6;;;;457;;;;;;;;;;;
2021-04-19;12:23:48;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5615;-0.5711665;-1.724698;20567.28;8.124951;272.0041;749.66;100.552;2757;1769;24.98;24.97;26.66;24.89;48.3;0.9;40.3;7;66.22;0.2525368;10.9033;23.16151;0.9803401;326.2163;398.41;20831.2;;;;465;;;;;;;;;;;
2021-04-19;12:24:48;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6938;-0.5711665;-1.703305;20554.17;8.124951;277.1844;749.72;100.554;2756;1765;24.99;24.96;26.82;24.90;48.9;1.2;40.3;7;66.17;0.2575121;10.87406;23.68133;0.958352;329.2574;398.56;20823.2;;;;465;;;;;;;;;;;
2021-04-19;12:24:49;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.7382;-0.5711665;-1.685016;20569.33;8.124951;276.5536;749.75;100.550;2756;1773;25.03;24.97;26.85;25.02;48.1;0.9;39.7;7;66.03;0.2569197;10.88467;23.6038;0.9414806;330.1707;398.58;20832.3;;;;468;879;;;0.4676;9.44;;;;;;0.840
2021-04-19;12:26:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.6772;-0.5711665;-1.226208;20560.79;8.124951;256.4923;749.76;100.548;2756;1755;24.99;25.01;26.87;24.92;23.6;1.0;40.4;7;66.09;0.2377162;11.00099;21.60863;0.5190498;355.0795;399.02;20809.2;;;;461;;;;;;;;;;;
2021-04-19;12:27:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.619;-0.5711665;-1.169573;20554.19;8.124951;243.7926;749.75;100.550;2756;1760;25.00;25.00;26.81;24.92;24.0;1.0;40.4;7;66.02;0.2255551;10.98937;20.52484;0.4708207;356.7573;399.02;20789.9;;;;464;;;;;;;;;;;
2021-04-19;12:28:00;MP_005;0001;8;AFF1FF112FF---1FF-------------;;399.5173;-0.5711665;-1.159099;20562.45;8.124951;234.293;749.63;100.548;2755;1758;24.99;24.99;26.69;24.92;24.0;0.7;40.5;7;66.03;0.2164267;10.98509;19.70186;0.4645748;355.6784;398.93;20788.6;;;;465;;;;;;;;;;;
